     0         USA         MEX         CAN         OCN         JAP         EAA         SEA         IND         SOA         BRA         LAM         WEU         REU         MNA         AFR         RUS
 COL_I  1.0339e+00  1.0459e+00  1.0209e+00  1.0573e+00  1.0752e+00  1.0820e+00  1.0738e+00  1.0614e+00  1.0695e+00  1.0235e+00  1.0456e+00  1.0328e+00  1.0533e+00  1.0346e+00  1.0341e+00  1.0857e+00
 PTL_I  1.0120e+00  1.0087e+00  1.0151e+00  1.0401e+00  1.0364e+00  1.0358e+00  1.0431e+00  1.0366e+00  1.0393e+00  1.0194e+00  1.0112e+00  1.0162e+00  1.0072e+00  1.0198e+00  1.0296e+00  9.9771e-01
 MAN_I  9.0057e-01  9.1940e-01  9.2196e-01  9.0719e-01  8.8490e-01  8.9788e-01  8.9907e-01  9.0799e-01  8.9442e-01  9.1491e-01  9.1631e-01  9.2150e-01  9.2591e-01  9.1333e-01  9.0965e-01  9.1459e-01
 CHM_I  8.9960e-01  9.0143e-01  9.0245e-01  9.0004e-01  8.8847e-01  8.8360e-01  8.9178e-01  8.9526e-01  8.8270e-01  8.9970e-01  9.0240e-01  9.1498e-01  9.0263e-01  9.0494e-01  9.0318e-01  8.9301e-01
 CEM_I  8.9654e-01  9.0096e-01  9.0747e-01  8.9323e-01  8.6699e-01  8.9419e-01  8.8875e-01  8.8624e-01  8.7616e-01  8.9814e-01  9.0912e-01  9.1268e-01  9.1042e-01  8.9714e-01  9.0021e-01  8.9572e-01
 STL_I  8.8215e-01  9.0081e-01  8.9567e-01  8.8237e-01  8.4121e-01  8.6422e-01  8.6800e-01  8.7419e-01  8.6877e-01  8.8824e-01  8.9812e-01  8.9224e-01  8.7148e-01  8.6997e-01  8.7965e-01  8.5910e-01
 NFM_I  8.8398e-01  8.9916e-01  8.9536e-01  8.8800e-01  8.7116e-01  8.7076e-01  8.7846e-01  9.0012e-01  8.8405e-01  8.8836e-01  9.0187e-01  8.8657e-01  8.8657e-01  8.8435e-01  9.0321e-01  8.6613e-01
 ELC_I  9.1899e-01  0.0000e+00  8.6330e-01  9.4163e-01  0.0000e+00  9.3832e-01  9.4479e-01  9.4533e-01  9.4263e-01  9.4516e-01  9.3668e-01  9.6185e-01  9.6462e-01  9.5157e-01  9.4990e-01  9.5207e-01
 TRL_I  8.9330e-01  8.9538e-01  8.9387e-01  8.9338e-01  8.7360e-01  9.0283e-01  8.9877e-01  8.9829e-01  8.9870e-01  8.9636e-01  8.9834e-01  9.0150e-01  9.0072e-01  8.9894e-01  8.9836e-01  9.0711e-01
 TRA_I  8.9574e-01  8.9267e-01  8.8465e-01  8.9291e-01  8.8131e-01  9.0047e-01  8.9458e-01  8.9071e-01  8.9527e-01  8.9324e-01  8.9315e-01  8.9514e-01  8.9417e-01  8.9299e-01  8.9314e-01  8.9452e-01
 TRS_I  8.8175e-01  8.8419e-01  8.9410e-01  8.9253e-01  8.8534e-01  9.0596e-01  9.0182e-01  8.9921e-01  9.0015e-01  9.0189e-01  9.0263e-01  9.0437e-01  8.9973e-01  9.0224e-01  8.9838e-01  8.9991e-01
 OTS_I  9.1139e-01  9.2695e-01  9.2470e-01  9.1496e-01  9.0261e-01  8.9979e-01  9.2012e-01  9.2826e-01  9.1976e-01  9.2000e-01  9.2224e-01  9.2697e-01  9.2882e-01  9.2403e-01  9.2304e-01  9.2783e-01
 GOV_I  9.2511e-01  9.4516e-01  9.4501e-01  9.3846e-01  9.2924e-01  9.3881e-01  9.3702e-01  9.3384e-01  9.3790e-01  9.3710e-01  9.3626e-01  9.3441e-01  9.3503e-01  9.4112e-01  9.3877e-01  9.3364e-01

    13         USA         MEX         CAN         OCN         JAP         EAA         SEA         IND         SOA         BRA         LAM         WEU         REU         MNA         AFR         RUS
   LND  1.6097e+00  1.1578e+00  1.4592e+00  1.2808e+00  1.3995e+00  3.2724e+00  1.4192e+00  1.8285e+00  1.6677e+00  7.6388e-01  1.4989e+00  1.3911e+00  1.4898e+00  1.3432e+00  1.0661e+00  1.9879e+00
   LAB  1.0000e+00  1.0315e+00  9.8766e-01  9.8842e-01  1.0346e+00  8.3128e-01  7.0412e-01  8.4935e-01  8.0678e-01  9.9414e-01  9.4546e-01  9.4987e-01  9.4170e-01  9.0406e-01  8.2958e-01  1.3429e+00
   CAP  8.3998e-01  8.8570e-01  8.3428e-01  8.0793e-01  8.8110e-01  7.0572e-01  1.0017e+00  7.6114e-01  8.0124e-01  8.8812e-01  8.5167e-01  9.6821e-01  9.9553e-01  8.5582e-01  9.9321e-01  5.8982e-01
   NAT  1.4892e+00  1.7740e+00  1.4670e+00  1.9057e+00  1.2749e+00  3.1169e+00  1.6837e+00  2.4573e+00  2.2719e+00  1.5233e+00  1.6401e+00  1.2872e+00  1.4261e+00  1.8437e+00  1.4934e+00  2.2738e+00
   AGF  9.8161e-01  9.9166e-01  9.4550e-01  9.5934e-01  9.9088e-01  1.1352e+00  1.0052e+00  1.0996e+00  1.0190e+00  9.2759e-01  9.9489e-01  9.5938e-01  9.8025e-01  9.3503e-01  9.0686e-01  1.0702e+00
   OIL  1.0327e+00  1.0311e+00  1.0140e+00  1.0926e+00  1.0147e+00  1.2104e+00  1.1212e+00  1.1536e+00  1.1100e+00  1.0514e+00  1.0503e+00  1.0421e+00  1.0562e+00  1.0861e+00  1.0950e+00  1.0256e+00
   GAS  9.3217e-01  9.3840e-01  1.0108e+00  1.0313e+00  9.4477e-01  1.0335e+00  1.0595e+00  1.1592e+00  8.7797e-01  9.8374e-01  9.9757e-01  1.0107e+00  9.5281e-01  1.0113e+00  1.0924e+00  9.9005e-01
   COL  1.0299e+00  1.2145e+00  1.0369e+00  1.0942e+00  1.0321e+00  1.2050e+00  1.1154e+00  1.1293e+00  1.1079e+00  1.0513e+00  1.0535e+00  1.0152e+00  1.0314e+00  1.0905e+00  1.0300e+00  1.1523e+00
   PTL  1.0215e+00  9.9815e-01  9.9404e-01  1.0604e+00  1.0552e+00  1.0611e+00  1.0726e+00  1.0578e+00  1.0171e+00  1.0240e+00  1.0160e+00  1.0282e+00  1.0111e+00  1.0528e+00  1.0596e+00  9.9313e-01
   MAN  9.3096e-01  9.2523e-01  9.1421e-01  9.1320e-01  9.4991e-01  8.3086e-01  8.9580e-01  8.4790e-01  8.7856e-01  9.5200e-01  9.1212e-01  9.3635e-01  9.2475e-01  8.9842e-01  9.1295e-01  8.9466e-01
   CHM  8.9563e-01  9.0655e-01  8.9464e-01  9.0455e-01  9.2727e-01  8.0977e-01  9.0485e-01  8.1493e-01  8.3279e-01  9.6337e-01  8.9187e-01  9.2022e-01  8.7414e-01  9.3340e-01  9.1140e-01  7.9453e-01
   CEM  9.1479e-01  9.0544e-01  9.0816e-01  9.0454e-01  9.3771e-01  8.0100e-01  9.1455e-01  8.0622e-01  8.4516e-01  9.7332e-01  8.9518e-01  9.2290e-01  8.9608e-01  9.0353e-01  9.0917e-01  8.5698e-01
   STL  9.0699e-01  8.9236e-01  9.0630e-01  9.0576e-01  9.1196e-01  7.9533e-01  9.1131e-01  7.9662e-01  8.2171e-01  9.8193e-01  8.8191e-01  9.0623e-01  8.4217e-01  9.0439e-01  9.0142e-01  7.8813e-01
   NFM  8.9599e-01  9.1667e-01  8.8311e-01  8.9800e-01  9.1397e-01  8.0757e-01  8.8959e-01  7.9435e-01  8.3082e-01  1.0008e+00  8.8432e-01  9.0804e-01  8.7771e-01  9.0321e-01  9.1524e-01  7.9247e-01
   ELC  8.3209e-01  9.6396e-01  9.0069e-01  9.0854e-01  9.4528e-01  8.9818e-01  9.8222e-01  8.7540e-01  8.7557e-01  9.4972e-01  9.2853e-01  9.6279e-01  9.6469e-01  9.7354e-01  9.6396e-01  9.4926e-01
   WND  8.4470e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   SLR  8.4358e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   NUC  9.2944e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   HYD  9.3803e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   CFP  8.4674e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   BGA  7.9950e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   PGA  7.7712e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   POI  7.6930e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRN  8.4818e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRL  8.9460e-01  8.7396e-01  9.0147e-01  9.2572e-01  9.5494e-01  7.9034e-01  9.3030e-01  8.2504e-01  8.3729e-01  1.0419e+00  8.9685e-01  9.1109e-01  8.8738e-01  9.1751e-01  9.0046e-01  8.2166e-01
   TRA  8.6638e-01  9.0803e-01  9.0440e-01  9.3235e-01  9.5181e-01  8.0652e-01  9.6189e-01  8.2751e-01  8.3765e-01  1.0392e+00  8.9410e-01  8.9231e-01  8.6649e-01  9.1544e-01  8.9628e-01  8.1800e-01
   TRS  9.1188e-01  8.7206e-01  9.0126e-01  9.0166e-01  9.4425e-01  8.0071e-01  9.3129e-01  8.2710e-01  8.2345e-01  1.0368e+00  8.9741e-01  9.0578e-01  8.8785e-01  9.4038e-01  8.9883e-01  8.2533e-01
   OTS  9.3779e-01  9.0971e-01  9.1924e-01  9.0457e-01  9.5370e-01  8.0234e-01  8.9152e-01  8.1073e-01  8.2128e-01  9.4382e-01  8.9441e-01  9.4784e-01  9.4170e-01  8.8441e-01  9.2028e-01  7.7793e-01
   GOV  9.5631e-01  9.9334e-01  9.4727e-01  9.4864e-01  9.7702e-01  8.0917e-01  8.0503e-01  8.3180e-01  8.1709e-01  9.8296e-01  9.2238e-01  9.4587e-01  9.3408e-01  8.9156e-01  8.7251e-01  1.0351e+00
   INV  9.2993e-01  9.1900e-01  9.1804e-01  9.0545e-01  9.4705e-01  8.2409e-01  8.9269e-01  8.3496e-01  8.4340e-01  9.4091e-01  9.0229e-01  9.3757e-01  9.3009e-01  8.9438e-01  9.1203e-01  8.2908e-01
 AGF_I  9.6508e-01  9.7155e-01  9.7502e-01  9.6267e-01  9.7883e-01  9.7119e-01  9.7696e-01  9.5791e-01  9.7970e-01  9.7864e-01  9.6681e-01  9.5560e-01  9.6272e-01  9.5851e-01  9.4791e-01  9.6748e-01
 OIL_I  1.0519e+00  0.0000e+00  1.0463e+00  1.0968e+00  1.0776e+00  1.0759e+00  1.0820e+00  1.0741e+00  1.0784e+00  1.0787e+00  1.0428e+00  1.0443e+00  1.0222e+00  1.0624e+00  1.0789e+00  1.0196e+00
 GAS_I  1.0075e+00  9.3315e-01  9.3398e-01  9.8640e-01  1.0182e+00  1.0189e+00  1.0022e+00  0.0000e+00  0.0000e+00  9.9356e-01  9.9405e-01  1.0020e+00  9.8705e-01  1.0002e+00  9.8693e-01  9.8642e-01
 COL_I  1.0374e+00  1.0515e+00  1.0233e+00  1.0637e+00  1.0836e+00  1.0907e+00  1.0815e+00  1.0685e+00  1.0775e+00  1.0268e+00  1.0505e+00  1.0369e+00  1.0584e+00  1.0387e+00  1.0389e+00  1.0939e+00
 PTL_I  1.0139e+00  1.0101e+00  1.0171e+00  1.0445e+00  1.0409e+00  1.0401e+00  1.0479e+00  1.0410e+00  1.0439e+00  1.0220e+00  1.0130e+00  1.0186e+00  1.0089e+00  1.0227e+00  1.0332e+00  9.9925e-01
 MAN_I  8.9252e-01  9.1292e-01  9.1571e-01  8.9957e-01  8.7571e-01  8.8939e-01  8.9073e-01  9.0053e-01  8.8594e-01  9.0798e-01  9.0964e-01  9.1507e-01  9.1990e-01  9.0628e-01  9.0236e-01  9.0768e-01
 CHM_I  8.9152e-01  8.9386e-01  8.9495e-01  8.9196e-01  8.7933e-01  8.7405e-01  8.8275e-01  8.8676e-01  8.7333e-01  8.9206e-01  8.9479e-01  9.0838e-01  8.9548e-01  8.9748e-01  8.9550e-01  8.8506e-01
 CEM_I  8.8805e-01  8.9290e-01  9.0007e-01  8.8427e-01  8.5600e-01  8.8508e-01  8.7899e-01  8.7672e-01  8.6581e-01  8.8982e-01  9.0190e-01  9.0574e-01  9.0366e-01  8.8889e-01  8.9220e-01  8.8789e-01
 STL_I  8.7309e-01  8.9320e-01  8.8748e-01  8.7257e-01  8.2895e-01  8.5363e-01  8.5756e-01  8.6480e-01  8.5870e-01  8.7985e-01  8.9047e-01  8.8444e-01  8.6290e-01  8.6093e-01  8.7053e-01  8.4976e-01
 NFM_I  8.7522e-01  8.9159e-01  8.8732e-01  8.7906e-01  8.6113e-01  8.6044e-01  8.6842e-01  8.9252e-01  8.7481e-01  8.8003e-01  8.9410e-01  8.7804e-01  8.7827e-01  8.7549e-01  8.9559e-01  8.5656e-01
 ELC_I  9.1280e-01  0.0000e+00  8.5286e-01  9.3661e-01  0.0000e+00  9.3303e-01  9.3999e-01  9.4067e-01  9.3763e-01  9.4048e-01  9.3123e-01  9.5825e-01  9.6093e-01  9.4781e-01  9.4566e-01  9.4836e-01
 TRL_I  8.8490e-01  8.8718e-01  8.8553e-01  8.8503e-01  8.6354e-01  8.9527e-01  8.9100e-01  8.9040e-01  8.9086e-01  8.8835e-01  8.9047e-01  8.9401e-01  8.9314e-01  8.9119e-01  8.9051e-01  9.0005e-01
 TRA_I  8.8799e-01  8.8454e-01  8.7590e-01  8.8481e-01  8.7224e-01  8.9284e-01  8.8681e-01  8.8249e-01  8.8745e-01  8.8526e-01  8.8519e-01  8.8743e-01  8.8640e-01  8.8500e-01  8.8517e-01  8.8665e-01
 TRS_I  8.7252e-01  8.7501e-01  8.8583e-01  8.8414e-01  8.7628e-01  8.9858e-01  8.9432e-01  8.9147e-01  8.9245e-01  8.9437e-01  8.9511e-01  8.9707e-01  8.9203e-01  8.9469e-01  8.9052e-01  8.9211e-01
 OTS_I  9.0390e-01  9.2090e-01  9.1855e-01  9.0795e-01  8.9457e-01  8.9144e-01  9.1329e-01  9.2213e-01  9.1295e-01  9.1315e-01  9.1563e-01  9.2067e-01  9.2269e-01  9.1758e-01  9.1646e-01  9.2168e-01
 GOV_I  9.1945e-01  9.4087e-01  9.4069e-01  9.3372e-01  9.2333e-01  9.3396e-01  9.3212e-01  9.2864e-01  9.3308e-01  9.3226e-01  9.3133e-01  9.2940e-01  9.2999e-01  9.3669e-01  9.3408e-01  9.2855e-01

    14         USA         MEX         CAN         OCN         JAP         EAA         SEA         IND         SOA         BRA         LAM         WEU         REU         MNA         AFR         RUS
   LND  1.5705e+00  1.1227e+00  1.4764e+00  1.2505e+00  1.4265e+00  3.5085e+00  1.4709e+00  1.9037e+00  1.7167e+00  7.2528e-01  1.5594e+00  1.3923e+00  1.4985e+00  1.3516e+00  1.1012e+00  1.8088e+00
   LAB  1.0000e+00  1.0377e+00  9.8885e-01  9.8795e-01  1.0347e+00  8.2051e-01  6.8832e-01  8.3855e-01  7.9701e-01  9.9628e-01  9.4220e-01  9.4796e-01  9.3751e-01  9.0024e-01  8.1475e-01  1.3738e+00
   CAP  8.2992e-01  8.7757e-01  8.2196e-01  7.9614e-01  8.7360e-01  6.8745e-01  9.9715e-01  7.4425e-01  7.8578e-01  8.8078e-01  8.3893e-01  9.6253e-01  9.9034e-01  8.4414e-01  9.9159e-01  5.6989e-01
   NAT  1.5336e+00  1.8488e+00  1.5112e+00  1.9971e+00  1.2968e+00  3.3607e+00  1.7587e+00  2.6147e+00  2.4061e+00  1.5705e+00  1.7033e+00  1.3200e+00  1.4720e+00  1.9311e+00  1.5466e+00  2.3848e+00
   AGF  9.7413e-01  9.8475e-01  9.4139e-01  9.5345e-01  9.8909e-01  1.1472e+00  1.0100e+00  1.1080e+00  1.0199e+00  9.2091e-01  9.9661e-01  9.5539e-01  9.7576e-01  9.3018e-01  9.0054e-01  1.0536e+00
   OIL  1.0363e+00  1.0344e+00  1.0160e+00  1.1022e+00  1.0155e+00  1.2320e+00  1.1313e+00  1.1682e+00  1.1202e+00  1.0566e+00  1.0546e+00  1.0458e+00  1.0610e+00  1.0942e+00  1.1040e+00  1.0299e+00
   GAS  9.2791e-01  9.3361e-01  1.0125e+00  1.0358e+00  9.4022e-01  1.0383e+00  1.0640e+00  1.1743e+00  8.7196e-01  9.8380e-01  9.9756e-01  1.0114e+00  9.4879e-01  1.0132e+00  1.1010e+00  9.9143e-01
   COL  1.0330e+00  1.2358e+00  1.0411e+00  1.1040e+00  1.0336e+00  1.2256e+00  1.1252e+00  1.1417e+00  1.1198e+00  1.0565e+00  1.0582e+00  1.0181e+00  1.0347e+00  1.0999e+00  1.0334e+00  1.1652e+00
   PTL  1.0239e+00  9.9861e-01  9.9430e-01  1.0668e+00  1.0607e+00  1.0675e+00  1.0789e+00  1.0636e+00  1.0199e+00  1.0272e+00  1.0176e+00  1.0312e+00  1.0133e+00  1.0581e+00  1.0654e+00  9.9520e-01
   MAN  9.2596e-01  9.1954e-01  9.0830e-01  9.0719e-01  9.4530e-01  8.1950e-01  8.8766e-01  8.3763e-01  8.6989e-01  9.4921e-01  9.0569e-01  9.3144e-01  9.1857e-01  8.9110e-01  9.0556e-01  8.8785e-01
   CHM  8.8844e-01  8.9976e-01  8.8740e-01  8.9811e-01  9.2144e-01  7.9683e-01  8.9655e-01  8.0311e-01  8.2092e-01  9.6130e-01  8.8436e-01  9.1439e-01  8.6618e-01  9.2910e-01  9.0403e-01  7.8494e-01
   CEM  9.0892e-01  8.9836e-01  9.0195e-01  8.9832e-01  9.3244e-01  7.8768e-01  9.0597e-01  7.9345e-01  8.3372e-01  9.7222e-01  8.8778e-01  9.1729e-01  8.8889e-01  8.9669e-01  9.0162e-01  8.5057e-01
   STL  9.0058e-01  8.8455e-01  9.0004e-01  8.9955e-01  9.0515e-01  7.8158e-01  9.0231e-01  7.8331e-01  8.0867e-01  9.8116e-01  8.7447e-01  8.9966e-01  8.3317e-01  8.9797e-01  8.9369e-01  7.7765e-01
   NFM  8.8888e-01  9.1131e-01  8.7505e-01  8.9128e-01  9.0720e-01  7.9454e-01  8.8030e-01  7.8110e-01  8.1886e-01  1.0010e+00  8.7632e-01  9.0145e-01  8.6977e-01  8.9673e-01  9.0848e-01  7.8193e-01
   ELC  8.2099e-01  9.6151e-01  8.9364e-01  9.0323e-01  9.4121e-01  8.9263e-01  9.7991e-01  8.6686e-01  8.6726e-01  9.4745e-01  9.2276e-01  9.5932e-01  9.6077e-01  9.7231e-01  9.6054e-01  9.4808e-01
   WND  8.3490e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   SLR  8.3372e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   NUC  9.2461e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   HYD  9.3378e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   CFP  8.3637e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   BGA  7.8671e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   PGA  7.6286e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   POI  7.5376e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRN  8.3849e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRL  8.8727e-01  8.6449e-01  8.9498e-01  9.2104e-01  9.5075e-01  7.7652e-01  9.2234e-01  8.1342e-01  8.2639e-01  1.0461e+00  8.9027e-01  9.0497e-01  8.8000e-01  9.1188e-01  8.9330e-01  8.1320e-01
   TRA  8.5711e-01  9.0160e-01  8.9826e-01  9.2814e-01  9.4735e-01  7.9341e-01  9.5536e-01  8.1617e-01  8.2707e-01  1.0431e+00  8.8754e-01  8.8522e-01  8.5852e-01  9.0982e-01  8.8904e-01  8.0930e-01
   TRS  9.0577e-01  8.6265e-01  8.9478e-01  8.9524e-01  9.3937e-01  7.8721e-01  9.2397e-01  8.1574e-01  8.1253e-01  1.0406e+00  8.9054e-01  8.9915e-01  8.8048e-01  9.3681e-01  8.9176e-01  8.1638e-01
   OTS  9.3351e-01  9.0366e-01  9.1401e-01  8.9833e-01  9.4949e-01  7.8950e-01  8.8249e-01  7.9747e-01  8.0946e-01  9.4100e-01  8.8618e-01  9.4337e-01  9.3594e-01  8.7624e-01  9.1297e-01  7.6606e-01
   GOV  9.5328e-01  9.9545e-01  9.4464e-01  9.4537e-01  9.7399e-01  7.9672e-01  7.9277e-01  8.1986e-01  8.0635e-01  9.8382e-01  9.1694e-01  9.4251e-01  9.2878e-01  8.8484e-01  8.6136e-01  1.0404e+00
   INV  9.2492e-01  9.1285e-01  9.1248e-01  8.9895e-01  9.4234e-01  8.1239e-01  8.8402e-01  8.2347e-01  8.3277e-01  9.3749e-01  8.9482e-01  9.3248e-01  9.2403e-01  8.8667e-01  9.0459e-01  8.1904e-01
 AGF_I  9.6154e-01  9.6519e-01  9.6884e-01  9.5811e-01  9.7428e-01  9.6621e-01  9.7388e-01  9.5447e-01  9.7548e-01  9.7769e-01  9.6229e-01  9.5124e-01  9.5797e-01  9.5351e-01  9.4283e-01  9.6195e-01
 OIL_I  1.0566e+00  0.0000e+00  1.0506e+00  1.1054e+00  1.0850e+00  1.0831e+00  1.0897e+00  1.0812e+00  1.0859e+00  1.0862e+00  1.0471e+00  1.0489e+00  1.0261e+00  1.0687e+00  1.0865e+00  1.0233e+00
 GAS_I  1.0088e+00  9.2891e-01  9.2975e-01  9.8450e-01  1.0184e+00  1.0198e+00  1.0014e+00  0.0000e+00  0.0000e+00  9.9328e-01  9.9396e-01  1.0028e+00  9.8799e-01  1.0014e+00  9.8713e-01  9.8739e-01
 COL_I  1.0410e+00  1.0569e+00  1.0258e+00  1.0700e+00  1.0918e+00  1.0994e+00  1.0891e+00  1.0755e+00  1.0853e+00  1.0300e+00  1.0553e+00  1.0405e+00  1.0634e+00  1.0423e+00  1.0433e+00  1.1022e+00
 PTL_I  1.0158e+00  1.0117e+00  1.0192e+00  1.0487e+00  1.0452e+00  1.0444e+00  1.0527e+00  1.0454e+00  1.0486e+00  1.0246e+00  1.0148e+00  1.0212e+00  1.0108e+00  1.0257e+00  1.0367e+00  1.0011e+00
 MAN_I  8.8426e-01  9.0621e-01  9.0923e-01  8.9172e-01  8.6644e-01  8.8074e-01  8.8220e-01  8.9281e-01  8.7728e-01  9.0080e-01  9.0267e-01  9.0834e-01  9.1359e-01  8.9898e-01  8.9469e-01  9.0049e-01
 CHM_I  8.8336e-01  8.8630e-01  8.8748e-01  8.8378e-01  8.7018e-01  8.6451e-01  8.7363e-01  8.7815e-01  8.6389e-01  8.8438e-01  8.8713e-01  9.0165e-01  8.8826e-01  8.8991e-01  8.8750e-01  8.7709e-01
 CEM_I  8.7961e-01  8.8493e-01  8.9273e-01  8.7537e-01  8.4536e-01  8.7606e-01  8.6937e-01  8.6733e-01  8.5550e-01  8.8154e-01  8.9464e-01  8.9871e-01  8.9682e-01  8.8061e-01  8.8394e-01  8.8016e-01
 STL_I  8.6406e-01  8.8558e-01  8.7934e-01  8.6277e-01  8.1701e-01  8.4322e-01  8.4728e-01  8.5551e-01  8.4859e-01  8.7135e-01  8.8278e-01  8.7661e-01  8.5442e-01  8.5203e-01  8.6117e-01  8.4064e-01
 NFM_I  8.6657e-01  8.8404e-01  8.7927e-01  8.6999e-01  8.5124e-01  8.5021e-01  8.5837e-01  8.8475e-01  8.6544e-01  8.7166e-01  8.8630e-01  8.6958e-01  8.7004e-01  8.6657e-01  8.8764e-01  8.4716e-01
 ELC_I  9.0646e-01  0.0000e+00  8.4260e-01  9.3141e-01  0.0000e+00  9.2757e-01  9.3501e-01  9.3587e-01  9.3247e-01  9.3562e-01  9.2567e-01  9.5446e-01  9.5702e-01  9.4409e-01  9.4105e-01  9.4477e-01
 TRL_I  8.7655e-01  8.7901e-01  8.7725e-01  8.7671e-01  8.5370e-01  8.8771e-01  8.8325e-01  8.8253e-01  8.8302e-01  8.8034e-01  8.8262e-01  8.8651e-01  8.8554e-01  8.8349e-01  8.8267e-01  8.9292e-01
 TRA_I  8.8020e-01  8.7642e-01  8.6722e-01  8.7668e-01  8.6322e-01  8.8516e-01  8.7901e-01  8.7427e-01  8.7961e-01  8.7728e-01  8.7722e-01  8.7969e-01  8.7861e-01  8.7701e-01  8.7720e-01  8.7874e-01
 TRS_I  8.6330e-01  8.6589e-01  8.7757e-01  8.7569e-01  8.6726e-01  8.9113e-01  8.8676e-01  8.8366e-01  8.8469e-01  8.8678e-01  8.8752e-01  8.8969e-01  8.8428e-01  8.8708e-01  8.8261e-01  8.8425e-01
